RSZ1,20111130193500000,10400.0,10400.0,10400.0,10400.0
RSZ1,20111130194500000,10390.0,10390.0,10380.0,10380.0
RSZ1,20111130195000000,10390.0,10390.0,10390.0,10390.0
SAH2,20111130190500000,16.5,16.5,16.5,16.5
SAH2,20111130191500000,16.5,16.5,16.5,16.5
SAH2,20111130192000000,16.5,16.5,16.5,16.5
SAH2,20111130193500000,16.5,16.5,16.4,16.4
SAH2,20111130194000000,16.4,16.5,16.4,16.5
SGZ1,20111130192000000,16101.0,16101.0,16101.0,16101.0
SiH2,20111130190000000,31153.0,31257.0,31153.0,31257.0
SiH2,20111130190500000,31270.0,31270.0,31270.0,31270.0
SiH2,20111130191000000,31270.0,31270.0,31270.0,31270.0
SiH2,20111130191500000,31236.0,31236.0,31230.0,31230.0
SiH2,20111130192000000,31227.0,31227.0,31227.0,31227.0
SiH2,20111130192500000,31227.0,31227.0,31227.0,31227.0
SiH2,20111130193500000,31200.0,31233.0,31200.0,31233.0
SiH2,20111130195000000,31188.0,31188.0,31188.0,31188.0
SiH2,20111130195500000,31188.0,31188.0,31188.0,31188.0
SiM2,20111130190500000,31640.0,31640.0,31640.0,31640.0
SiM2,20111130192500000,31675.0,31675.0,31675.0,31675.0
SiZ1,20111130190000000,30762.0,30808.0,30761.0,30801.0
SiZ1,20111130190500000,30803.0,30848.0,30800.0,30837.0
SiZ1,20111130191000000,30839.0,30841.0,30814.0,30816.0
SiZ1,20111130191500000,30815.0,30827.0,30811.0,30812.0
SiZ1,20111130192000000,30811.0,30813.0,30794.0,30800.0
SiZ1,20111130192500000,30800.0,30804.0,30772.0,30782.0
SiZ1,20111130193000000,30783.0,30797.0,30774.0,30796.0
SiZ1,20111130193500000,30796.0,30800.0,30784.0,30784.0
SiZ1,20111130194000000,30785.0,30787.0,30775.0,30780.0
SiZ1,20111130194500000,30784.0,30796.0,30777.0,30790.0
SiZ1,20111130195000000,30783.0,30792.0,30774.0,30782.0
SiZ1,20111130195500000,30782.0,30787.0,30778.0,30785.0
SNH2,20111130192000000,29700.0,29700.0,29700.0,29700.0
SNH2,20111130193000000,29700.0,29700.0,29700.0,29700.0
SNZ1,20111130190000000,29647.0,29647.0,29567.0,29567.0
SNZ1,20111130192000000,29327.0,29327.0,29325.0,29325.0
SNZ1,20111130192500000,29599.0,29599.0,29302.0,29302.0
SNZ1,20111130193000000,29265.0,29400.0,29265.0,29400.0
SNZ1,20111130193500000,29400.0,29600.0,29400.0,29600.0
SNZ1,20111130194000000,29683.0,29683.0,29683.0,29683.0
SPH2,20111130192500000,6898.0,6900.0,6898.0,6900.0
SPZ1,20111130190000000,6777.0,6889.0,6768.0,6814.0
SPZ1,20111130190500000,6818.0,6823.0,6818.0,6823.0
SPZ1,20111130191000000,6820.0,6820.0,6820.0,6820.0
SPZ1,20111130191500000,6825.0,6842.0,6825.0,6840.0
SPZ1,20111130192000000,6837.0,6872.0,6837.0,6872.0
SPZ1,20111130192500000,6867.0,6924.0,6867.0,6920.0
SPZ1,20111130193000000,6915.0,6915.0,6882.0,6900.0
SPZ1,20111130193500000,6908.0,6959.0,6904.0,6959.0
SPZ1,20111130194000000,6959.0,6972.0,6959.0,6972.0
SPZ1,20111130194500000,6964.0,6971.0,6912.0,6912.0
